Age,Attrition,Department,JobRole,JobLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Engagement_Index,Engagement_Category,Burnout_Risk_Score,Burnout_Risk_Level,Satisfaction_Stability_Score,Workload_Stress_Indicator
36,0,Human Resources,Human Resources,1,No,Travel_Rarely,13,2,3,2,3,5,2,0,2.5,Moderate,0,Low,61.50998205402495,1
32,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,4,3,3,3,3,14,13,6,2.75,Moderate,0,Low,100.0,1
40,0,Research & Development,Laboratory Technician,2,No,Travel_Frequently,16,3,1,4,3,1,0,0,2.5,Moderate,0,Low,16.1129507192139,2
30,0,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,2,4,3,2,2,0,0,0,2.75,Moderate,2,High,36.17152614957746,2
45,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,3,2,4,3,1,0,0,2.75,Moderate,0,Low,45.566894604818266,1
42,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,29,2,2,4,2,9,8,7,2.75,Moderate,1,Medium,33.33333333333334,1
38,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,12,1,1,3,2,4,3,1,1.75,Low,1,Medium,36.17152614957746,2
34,0,Research & Development,Research Scientist,1,No,Travel_Frequently,16,4,3,3,3,5,2,1,3.0,High,0,Low,66.66666666666667,2
49,1,Sales,Sales Executive,3,No,Travel_Rarely,11,4,3,1,4,9,8,7,2.75,Moderate,0,Low,5.71909584179366,1
55,1,Sales,Sales Executive,2,No,Travel_Rarely,2,4,3,3,2,9,7,7,3.25,High,1,Medium,45.566894604818266,1
43,0,Research & Development,Research Director,4,No,Travel_Rarely,14,1,2,3,3,4,1,1,2.25,Moderate,0,Low,36.17152614957746,1
27,0,Research & Development,Research Director,3,Yes,Travel_Rarely,5,4,3,2,3,9,8,0,2.75,Moderate,1,Medium,45.566894604818266,2
35,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,7,3,3,2,4,8,5,1,2.75,Moderate,0,Low,45.566894604818266,1
28,0,Sales,Sales Executive,2,Yes,Travel_Rarely,2,2,2,1,3,8,7,7,2.0,Moderate,1,Medium,45.566894604818266,2
34,0,Human Resources,Human Resources,1,No,Travel_Rarely,3,4,3,3,1,3,2,0,3.25,High,1,Medium,16.1129507192139,1
26,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,5,3,3,1,3,8,7,1,2.25,Moderate,1,Medium,33.33333333333334,3
27,0,Research & Development,Research Scientist,1,No,Non-Travel,3,4,4,3,2,0,0,0,3.5,High,1,Medium,36.17152614957746,0
51,0,Sales,Manager,4,No,Travel_Rarely,26,3,1,3,2,20,6,4,2.5,Moderate,1,Medium,36.17152614957746,1
44,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,4,2,4,4,2,5,2,2,3.25,High,1,Medium,23.019964108049905,1
25,0,Research & Development,Research Scientist,1,No,Travel_Rarely,2,1,1,3,2,4,3,0,2.25,Moderate,1,Medium,36.17152614957746,1
33,0,Sales,Sales Executive,2,No,Travel_Rarely,1,1,1,1,3,9,8,0,1.75,Low,0,Low,33.33333333333334,1
35,0,Research & Development,Research Scientist,1,No,Travel_Rarely,27,1,3,4,2,6,5,1,2.5,Moderate,1,Medium,13.93370341761296,1
36,0,Sales,Sales Executive,2,Yes,Travel_Rarely,1,4,2,4,2,18,14,4,3.25,High,2,High,23.019964108049905,2
32,0,Sales,Sales Executive,2,No,Travel_Rarely,13,4,2,3,2,5,2,0,3.0,High,1,Medium,36.17152614957746,1
30,0,Research & Development,Research Scientist,1,No,Travel_Frequently,5,4,2,2,2,5,4,0,2.5,Moderate,1,Medium,33.33333333333334,2
53,0,Sales,Sales Executive,3,Yes,Travel_Rarely,7,4,1,4,3,5,2,0,2.75,Moderate,1,Medium,5.71909584179366,2
45,0,Sales,Sales Executive,3,Yes,Travel_Rarely,9,1,4,3,3,5,4,0,2.75,Moderate,1,Medium,16.1129507192139,2
32,0,Research & Development,Research Scientist,2,No,Travel_Rarely,8,3,3,3,2,5,3,1,3.25,High,1,Medium,66.66666666666667,1
52,0,Research & Development,Manufacturing Director,4,No,Travel_Frequently,25,4,3,3,3,9,8,0,3.0,High,0,Low,66.66666666666667,2
37,0,Sales,Sales Executive,2,No,Travel_Rarely,16,3,4,4,3,1,0,0,3.25,High,0,Low,61.50998205402495,1
28,0,Human Resources,Human Resources,1,No,Travel_Rarely,8,4,2,4,3,5,1,0,3.0,High,0,Low,36.17152614957746,1
22,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,1,4,4,1,1,2,2,2,2.75,Moderate,1,Medium,0.0,1
44,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,8,4,1,3,2,3,2,0,3.0,High,2,High,13.93370341761296,2
42,0,Research & Development,Research Scientist,1,Yes,Travel_Frequently,2,4,2,4,3,2,1,2,3.25,High,1,Medium,36.17152614957746,3
36,0,Human Resources,Human Resources,1,No,Travel_Rarely,8,1,1,3,3,5,4,0,1.75,Low,0,Low,23.019964108049905,1
25,0,Sales,Sales Executive,2,Yes,Travel_Rarely,3,1,3,4,3,5,3,0,2.75,Moderate,1,Medium,16.1129507192139,2
35,0,Research & Development,Manufacturing Director,3,Yes,Travel_Rarely,9,3,4,2,3,17,14,5,2.75,Moderate,1,Medium,45.566894604818266,2
35,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,25,2,4,1,2,10,2,7,2.5,Moderate,2,High,16.1129507192139,3
32,0,Research & Development,Laboratory Technician,1,No,Non-Travel,1,4,4,2,3,3,0,0,3.25,High,0,Low,36.17152614957746,0
25,0,Sales,Sales Executive,2,No,Travel_Rarely,4,1,3,1,4,5,2,0,1.75,Low,0,Low,0.0,1
49,0,Research & Development,Research Scientist,1,No,Travel_Rarely,1,1,3,2,3,4,2,0,2.25,Moderate,0,Low,36.17152614957746,1
24,0,Research & Development,Laboratory Technician,1,No,Non-Travel,4,4,1,4,2,5,2,3,2.75,Moderate,1,Medium,0.0,0
32,0,Sales,Sales Executive,2,No,Travel_Frequently,5,2,2,4,3,10,8,5,2.75,Moderate,0,Low,36.17152614957746,2
38,0,Sales,Sales Representative,1,No,Travel_Rarely,9,2,2,4,3,2,2,1,2.5,Moderate,0,Low,36.17152614957746,1
42,0,Research & Development,Laboratory Technician,2,Yes,Travel_Rarely,3,4,3,2,2,5,3,1,3.25,High,2,High,36.17152614957746,2
31,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,11,4,4,2,3,6,4,0,3.25,High,1,Medium,36.17152614957746,2
29,1,Sales,Sales Representative,1,Yes,Travel_Rarely,1,3,2,3,3,3,2,0,2.5,Moderate,1,Medium,66.66666666666667,2
53,0,Sales,Sales Executive,4,No,Travel_Rarely,8,4,1,3,3,2,0,2,2.75,Moderate,0,Low,16.1129507192139,1
35,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,25,2,4,1,3,13,10,4,2.25,Moderate,0,Low,13.93370341761296,1
37,0,Sales,Sales Representative,1,No,Travel_Frequently,21,4,3,2,3,5,4,0,3.0,High,0,Low,45.566894604818266,2
53,0,Research & Development,Research Director,4,No,Travel_Rarely,23,4,4,3,3,12,9,3,3.5,High,0,Low,61.50998205402495,1
43,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,1,4,4,2,2,5,2,2,3.25,High,1,Medium,23.019964108049905,2
47,0,Sales,Sales Executive,2,Yes,Travel_Rarely,2,4,3,1,3,7,6,7,2.75,Moderate,1,Medium,16.1129507192139,2
37,0,Sales,Sales Executive,3,Yes,Non-Travel,19,2,1,4,3,10,0,0,2.5,Moderate,1,Medium,13.93370341761296,1
50,0,Research & Development,Manager,4,No,Non-Travel,2,1,1,4,3,31,6,14,2.25,Moderate,0,Low,0.0,0
39,0,Human Resources,Human Resources,2,No,Travel_Rarely,2,4,4,3,3,5,4,0,3.25,High,0,Low,61.50998205402495,1
33,0,Human Resources,Human Resources,1,Yes,Travel_Rarely,3,2,4,3,4,4,3,0,3.0,High,1,Medium,36.17152614957746,2
32,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,25,4,1,3,1,1,0,0,2.75,Moderate,2,High,0.0,2
29,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,7,4,1,3,3,4,3,0,2.5,Moderate,0,Low,16.1129507192139,1
44,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,9,1,2,4,3,8,7,7,2.5,Moderate,1,Medium,13.93370341761296,2
28,0,Sales,Sales Executive,2,No,Travel_Rarely,5,4,1,2,3,4,2,0,2.5,Moderate,0,Low,13.93370341761296,1
58,1,Research & Development,Laboratory Technician,1,Yes,Travel_Frequently,2,4,4,4,2,1,0,0,3.5,High,2,High,33.33333333333334,3
43,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,8,2,1,3,4,1,0,0,2.25,Moderate,0,Low,13.93370341761296,1
20,1,Sales,Sales Representative,1,No,Travel_Rarely,2,3,3,4,2,2,2,0,3.0,High,1,Medium,45.566894604818266,1
21,1,Research & Development,Research Scientist,1,No,Travel_Rarely,18,4,4,1,2,1,0,0,3.0,High,1,Medium,0.0,1
36,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,14,4,3,1,2,16,8,4,2.75,Moderate,2,High,13.93370341761296,2
47,0,Sales,Sales Representative,1,Yes,Travel_Rarely,2,4,4,1,2,3,2,1,2.75,Moderate,2,High,0.0,2
22,1,Research & Development,Manufacturing Director,2,Yes,Travel_Rarely,3,3,2,1,4,3,2,0,2.25,Moderate,1,Medium,13.93370341761296,2
41,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,2,4,2,3,2,7,7,1,2.5,Moderate,2,High,36.17152614957746,2
28,0,Research & Development,Research Scientist,1,No,Travel_Rarely,9,3,3,2,3,2,2,2,2.75,Moderate,0,Low,66.66666666666667,1
39,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,6,1,4,4,1,2,2,2,3.0,High,2,High,0.0,2
27,0,Research & Development,Research Scientist,1,No,Travel_Rarely,4,3,2,3,3,1,1,0,2.75,Moderate,0,Low,66.66666666666667,1
34,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,10,2,2,2,3,1,0,1,2.25,Moderate,0,Low,66.66666666666667,1
42,0,Sales,Sales Executive,2,No,Travel_Rarely,14,3,3,1,3,5,4,0,2.25,Moderate,0,Low,33.33333333333334,1
33,0,Research & Development,Research Scientist,1,Yes,Travel_Rarely,1,1,3,2,3,3,2,0,2.0,Moderate,1,Medium,36.17152614957746,2
58,0,Research & Development,Healthcare Representative,3,Yes,Travel_Rarely,5,2,3,4,3,6,0,0,2.75,Moderate,1,Medium,45.566894604818266,2
31,0,Sales,Sales Representative,1,No,Travel_Rarely,7,3,2,2,4,7,7,5,2.25,Moderate,0,Low,36.17152614957746,1
35,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,21,4,4,4,1,10,6,0,3.75,High,2,High,0.0,2
49,0,Research & Development,Laboratory Technician,3,No,Travel_Rarely,8,2,1,3,2,26,9,1,2.25,Moderate,1,Medium,45.566894604818266,1
48,0,Research & Development,Research Scientist,1,No,Travel_Rarely,20,3,4,1,2,0,0,0,2.75,Moderate,1,Medium,13.93370341761296,1
31,0,Sales,Sales Executive,2,No,Non-Travel,20,3,4,4,2,9,8,0,3.5,High,1,Medium,36.17152614957746,0
36,0,Research & Development,Research Scientist,1,No,Travel_Rarely,7,4,2,3,3,6,2,0,3.0,High,0,Low,45.566894604818266,1
38,0,Research & Development,Research Director,3,No,Travel_Rarely,1,1,4,2,3,15,12,5,2.5,Moderate,0,Low,13.93370341761296,1
32,0,Research & Development,Laboratory Technician,1,No,Non-Travel,1,2,3,3,3,3,0,0,2.5,Moderate,0,Low,66.66666666666667,0
25,1,Sales,Sales Representative,1,Yes,Travel_Rarely,19,2,3,3,3,1,0,0,2.5,Moderate,1,Medium,66.66666666666667,2
40,0,Sales,Sales Executive,3,No,Travel_Rarely,10,2,1,2,2,1,0,0,1.75,Low,1,Medium,66.66666666666667,1
26,0,Sales,Sales Executive,2,No,Travel_Frequently,1,1,3,2,3,7,7,0,2.0,Moderate,0,Low,36.17152614957746,2
41,0,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,6,1,4,3,3,18,13,2,2.75,Moderate,1,Medium,16.1129507192139,2
36,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,2,3,3,3,3,11,8,3,3.0,High,0,Low,100.0,1
19,1,Sales,Sales Representative,1,Yes,Travel_Rarely,21,2,4,2,4,1,0,0,2.5,Moderate,1,Medium,23.019964108049905,2
20,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,4,1,1,2,3,1,0,0,1.75,Low,0,Low,36.17152614957746,1
31,0,Research & Development,Healthcare Representative,2,Yes,Travel_Rarely,12,4,4,3,1,9,7,8,3.5,High,2,High,5.71909584179366,2
40,0,Research & Development,Research Scientist,1,Yes,Travel_Frequently,9,2,4,4,3,1,1,0,3.25,High,1,Medium,36.17152614957746,3
32,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,3,1,3,3,4,8,7,6,2.5,Moderate,0,Low,16.1129507192139,1
36,1,Sales,Sales Executive,3,Yes,Travel_Rarely,3,4,3,1,3,16,7,3,2.5,Moderate,1,Medium,16.1129507192139,2
33,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,1,4,2,1,3,5,0,1,2.25,Moderate,0,Low,13.93370341761296,1
37,1,Sales,Sales Executive,3,No,Travel_Rarely,1,3,1,3,1,14,1,11,2.25,Moderate,1,Medium,23.019964108049905,1
45,0,Research & Development,Laboratory Technician,2,No,Non-Travel,4,2,3,2,2,9,7,0,2.5,Moderate,1,Medium,66.66666666666667,0
29,0,Sales,Sales Representative,1,No,Travel_Frequently,20,4,3,2,3,3,1,0,3.0,High,0,Low,45.566894604818266,2
35,0,Sales,Sales Executive,2,No,Travel_Rarely,18,3,3,2,3,5,2,1,2.75,Moderate,0,Low,66.66666666666667,1
52,0,Research & Development,Manager,4,No,Travel_Rarely,1,4,4,2,2,9,8,7,3.25,High,1,Medium,23.019964108049905,1
58,1,Research & Development,Research Scientist,1,No,Travel_Rarely,2,3,4,1,3,1,0,0,2.75,Moderate,0,Low,16.1129507192139,1
53,0,Sales,Manager,4,No,Travel_Rarely,2,3,3,3,4,17,13,15,3.0,High,0,Low,66.66666666666667,1
30,0,Sales,Sales Executive,3,No,Travel_Rarely,8,3,3,1,4,8,4,7,2.5,Moderate,0,Low,16.1129507192139,1
38,0,Sales,Sales Executive,2,Yes,Non-Travel,10,4,3,2,3,5,3,1,3.0,High,1,Medium,45.566894604818266,1
35,0,Sales,Sales Executive,3,No,Travel_Rarely,3,4,4,2,3,10,9,0,3.25,High,0,Low,36.17152614957746,1
39,0,Sales,Sales Executive,3,No,Travel_Rarely,2,3,1,4,3,8,7,0,3.0,High,0,Low,16.1129507192139,1
40,1,Sales,Sales Executive,4,Yes,Non-Travel,24,2,2,4,2,1,0,0,3.0,High,2,High,33.33333333333334,1
47,0,Research & Development,Manufacturing Director,2,Yes,Travel_Frequently,16,3,3,3,4,19,10,2,3.25,High,1,Medium,66.66666666666667,3
36,0,Sales,Sales Executive,2,No,Non-Travel,8,4,1,4,3,7,7,0,3.0,High,0,Low,5.71909584179366,0
31,1,Research & Development,Research Scientist,1,Yes,Non-Travel,9,1,3,1,3,3,2,1,1.75,Low,1,Medium,23.019964108049905,1
33,0,Sales,Manager,4,No,Non-Travel,17,3,4,4,3,10,8,6,3.5,High,0,Low,61.50998205402495,0
29,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,10,1,4,3,3,0,0,0,2.5,Moderate,1,Medium,16.1129507192139,2
33,0,Research & Development,Research Scientist,1,No,Travel_Rarely,13,4,2,1,3,3,2,0,2.5,Moderate,0,Low,13.93370341761296,1
45,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,4,4,4,3,5,3,0,3.75,High,0,Low,66.66666666666667,1
50,0,Research & Development,Research Director,4,No,Travel_Rarely,1,4,4,3,2,5,4,1,3.5,High,1,Medium,36.17152614957746,1
33,0,Research & Development,Healthcare Representative,2,Yes,Travel_Frequently,1,2,3,1,3,6,5,1,2.5,Moderate,1,Medium,36.17152614957746,3
41,0,Research & Development,Research Director,5,No,Travel_Frequently,9,3,1,2,4,18,16,0,2.25,Moderate,0,Low,13.93370341761296,2
27,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,16,2,3,2,3,2,2,2,2.5,Moderate,0,Low,61.50998205402495,1
45,0,Research & Development,Laboratory Technician,2,Yes,Non-Travel,23,1,4,3,3,9,8,0,2.75,Moderate,1,Medium,16.1129507192139,1
47,0,Sales,Sales Executive,2,Yes,Travel_Rarely,4,4,4,3,3,9,0,0,3.5,High,1,Medium,61.50998205402495,2
30,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,22,3,1,2,3,5,2,0,2.25,Moderate,1,Medium,36.17152614957746,2
50,0,Research & Development,Manufacturing Director,4,Yes,Travel_Rarely,24,3,4,4,3,12,11,1,3.5,High,1,Medium,61.50998205402495,2
38,0,Research & Development,Research Scientist,1,No,Travel_Frequently,10,3,3,2,2,2,1,0,2.75,Moderate,1,Medium,61.50998205402495,2
46,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,7,3,4,2,3,8,7,0,3.0,High,0,Low,45.566894604818266,1
24,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,17,3,4,2,3,4,2,3,2.75,Moderate,0,Low,45.566894604818266,1
35,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,14,2,3,4,1,4,2,0,2.75,Moderate,2,High,13.93370341761296,2
31,0,Research & Development,Manufacturing Director,2,No,Travel_Frequently,1,1,3,3,3,4,3,0,2.5,Moderate,0,Low,33.33333333333334,2
18,0,Research & Development,Research Scientist,1,No,Non-Travel,5,4,2,4,3,0,0,0,3.25,High,0,Low,36.17152614957746,0
54,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,17,3,3,3,3,10,7,0,3.0,High,0,Low,100.0,1
35,0,Research & Development,Healthcare Representative,3,Yes,Travel_Rarely,25,3,3,3,2,16,10,10,3.0,High,2,High,66.66666666666667,2
30,0,Research & Development,Research Director,3,Yes,Travel_Rarely,8,1,2,3,2,8,7,1,2.5,Moderate,2,High,45.566894604818266,2
20,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,11,1,4,1,3,1,0,0,2.0,Moderate,1,Medium,0.0,2
30,1,Research & Development,Laboratory Technician,1,No,Travel_Frequently,5,2,2,1,3,3,2,1,2.0,Moderate,0,Low,45.566894604818266,2
26,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,2,4,4,2,3,8,7,1,3.5,High,0,Low,36.17152614957746,1
22,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,8,1,2,1,2,4,3,1,1.25,Low,1,Medium,61.50998205402495,1
48,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,6,3,1,4,3,2,2,2,2.5,Moderate,0,Low,16.1129507192139,1
48,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,4,3,3,2,3,15,11,4,2.5,Moderate,0,Low,66.66666666666667,1
41,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,7,3,4,2,3,2,2,2,3.0,High,0,Low,45.566894604818266,1
39,0,Research & Development,Manufacturing Director,4,No,Travel_Rarely,1,4,4,3,3,21,6,11,3.25,High,0,Low,61.50998205402495,1
27,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,2,4,1,2,3,3,2,2,2.5,Moderate,0,Low,13.93370341761296,1
35,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,10,4,2,1,2,3,2,1,2.5,Moderate,1,Medium,16.1129507192139,1
42,0,Sales,Manager,5,No,Travel_Rarely,5,3,4,2,4,1,0,0,3.0,High,0,Low,36.17152614957746,1
50,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,9,4,1,2,3,1,0,0,2.5,Moderate,0,Low,13.93370341761296,1
59,0,Research & Development,Manufacturing Director,4,Yes,Travel_Rarely,2,4,3,1,3,5,3,4,2.5,Moderate,1,Medium,16.1129507192139,2
37,1,Research & Development,Healthcare Representative,2,No,Travel_Rarely,11,2,1,1,1,1,0,0,1.25,Low,1,Medium,66.66666666666667,1
55,0,Research & Development,Healthcare Representative,2,Yes,Travel_Frequently,18,2,3,4,3,8,7,6,3.0,High,1,Medium,45.566894604818266,3
41,0,Research & Development,Research Director,5,No,Non-Travel,7,3,2,2,3,21,16,5,2.0,Moderate,0,Low,61.50998205402495,0
38,0,Sales,Sales Executive,2,Yes,Travel_Rarely,3,4,2,3,3,1,0,0,3.0,High,1,Medium,45.566894604818266,2
26,1,Sales,Sales Executive,2,No,Non-Travel,29,1,2,4,3,2,2,2,2.0,Moderate,0,Low,13.93370341761296,0
52,1,Sales,Manager,5,No,Travel_Rarely,2,4,1,4,3,32,14,6,2.5,Moderate,0,Low,5.71909584179366,1
44,0,Sales,Sales Executive,4,Yes,Travel_Rarely,28,4,4,3,3,12,11,11,3.75,High,1,Medium,61.50998205402495,2
50,0,Sales,Sales Executive,2,No,Non-Travel,1,3,4,1,3,18,7,0,2.75,Moderate,0,Low,16.1129507192139,0
36,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,16,1,3,3,3,17,13,15,2.75,Moderate,0,Low,33.33333333333334,1
39,0,Research & Development,Manufacturing Director,3,Yes,Travel_Frequently,22,1,4,3,3,21,6,2,2.75,Moderate,1,Medium,16.1129507192139,3
33,0,Sales,Sales Representative,1,No,Non-Travel,8,4,2,4,2,2,2,2,3.0,High,1,Medium,23.019964108049905,0
45,0,Sales,Manager,4,No,Travel_Rarely,11,4,4,2,4,9,3,1,3.25,High,0,Low,33.33333333333334,1
32,0,Research & Development,Laboratory Technician,1,No,Non-Travel,29,3,4,2,3,8,7,7,3.0,High,0,Low,45.566894604818266,0
34,0,Sales,Sales Executive,2,No,Travel_Rarely,1,4,2,4,2,15,1,0,3.5,High,1,Medium,23.019964108049905,1
59,0,Sales,Manager,3,Yes,Travel_Rarely,1,4,2,3,1,6,4,0,3.0,High,2,High,13.93370341761296,2
45,0,Human Resources,Human Resources,1,No,Travel_Rarely,24,2,2,1,3,6,3,0,2.0,Moderate,0,Low,45.566894604818266,1
53,0,Sales,Sales Executive,3,No,Travel_Frequently,2,2,3,1,3,15,7,6,2.0,Moderate,0,Low,36.17152614957746,2
36,1,Research & Development,Laboratory Technician,2,No,Travel_Rarely,15,3,1,2,2,1,0,0,2.25,Moderate,1,Medium,45.566894604818266,1
26,1,Research & Development,Research Scientist,1,Yes,Travel_Frequently,2,1,1,2,3,3,2,1,1.75,Low,1,Medium,36.17152614957746,3
34,0,Sales,Sales Representative,1,Yes,Travel_Rarely,10,3,3,4,3,1,1,0,3.25,High,1,Medium,66.66666666666667,2
28,0,Sales,Sales Representative,1,No,Travel_Rarely,10,2,4,2,3,1,0,0,2.75,Moderate,0,Low,36.17152614957746,1
38,0,Research & Development,Research Scientist,1,No,Travel_Frequently,3,3,3,1,3,2,2,2,2.5,Moderate,0,Low,33.33333333333334,2
50,0,Research & Development,Research Director,5,Yes,Travel_Rarely,2,3,2,4,2,8,1,7,3.0,High,2,High,36.17152614957746,2
37,0,Research & Development,Healthcare Representative,2,No,Travel_Rarely,3,2,4,1,2,4,3,0,2.5,Moderate,1,Medium,16.1129507192139,1
40,0,Sales,Sales Executive,2,No,Travel_Rarely,26,1,3,2,2,7,7,7,2.25,Moderate,1,Medium,45.566894604818266,1
26,0,Research & Development,Research Scientist,1,No,Travel_Frequently,1,3,1,3,3,5,3,1,2.25,Moderate,0,Low,33.33333333333334,2
46,0,Research & Development,Research Director,5,No,Travel_Rarely,1,4,4,4,3,2,2,2,3.75,High,0,Low,66.66666666666667,1
54,0,Sales,Sales Executive,3,No,Travel_Rarely,2,3,3,2,3,9,4,7,2.5,Moderate,0,Low,66.66666666666667,1
56,0,Research & Development,Research Scientist,1,No,Travel_Frequently,9,3,1,2,3,5,4,0,2.25,Moderate,0,Low,36.17152614957746,2
36,0,Research & Development,Manufacturing Director,3,No,Travel_Rarely,12,4,4,2,2,14,8,7,3.0,High,1,Medium,23.019964108049905,1
55,0,Research & Development,Manager,4,No,Non-Travel,2,1,3,2,4,9,7,6,2.0,Moderate,0,Low,13.93370341761296,0
43,0,Sales,Sales Executive,3,No,Travel_Rarely,25,4,3,3,3,1,0,0,3.0,High,0,Low,66.66666666666667,1
20,1,Sales,Sales Representative,1,Yes,Travel_Frequently,9,4,4,2,3,2,2,0,3.25,High,1,Medium,36.17152614957746,3
21,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,10,1,3,1,2,1,0,1,1.75,Low,1,Medium,36.17152614957746,1
46,0,Research & Development,Research Scientist,2,Yes,Travel_Rarely,8,1,4,1,3,16,13,1,2.0,Moderate,1,Medium,0.0,2
51,1,Research & Development,Research Scientist,1,Yes,Travel_Rarely,4,3,1,3,4,10,0,2,2.5,Moderate,1,Medium,16.1129507192139,2
28,1,Research & Development,Healthcare Representative,3,No,Non-Travel,24,1,2,1,2,10,7,1,1.5,Low,1,Medium,61.50998205402495,0
26,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,1,1,1,1,3,5,3,1,1.25,Low,0,Low,33.33333333333334,1
30,0,Research & Development,Manufacturing Director,2,No,Travel_Rarely,20,1,3,3,2,6,2,0,2.5,Moderate,1,Medium,36.17152614957746,1
41,0,Research & Development,Research Scientist,1,No,Travel_Rarely,7,3,2,3,3,10,6,0,3.0,High,0,Low,66.66666666666667,1
38,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,17,3,3,1,2,19,9,1,2.25,Moderate,1,Medium,36.17152614957746,1
40,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,20,4,1,4,3,11,10,11,3.0,High,0,Low,5.71909584179366,1
27,0,Research & Development,Laboratory Technician,1,No,Non-Travel,8,3,1,4,3,3,2,1,2.25,Moderate,0,Low,16.1129507192139,0
55,0,Research & Development,Manufacturing Director,3,No,Travel_Frequently,2,2,4,2,3,3,2,1,2.75,Moderate,0,Low,36.17152614957746,2
28,0,Research & Development,Research Scientist,2,No,Travel_Rarely,10,3,3,4,4,8,7,1,3.25,High,0,Low,61.50998205402495,1
44,1,Human Resources,Human Resources,3,No,Travel_Rarely,1,1,2,4,3,20,6,3,2.25,Moderate,0,Low,13.93370341761296,1
33,0,Research & Development,Healthcare Representative,3,No,Travel_Rarely,5,4,4,3,3,3,2,1,3.25,High,0,Low,61.50998205402495,1
35,1,Sales,Sales Executive,3,Yes,Travel_Rarely,4,1,4,1,3,8,7,4,2.25,Moderate,1,Medium,0.0,2
33,1,Research & Development,Research Scientist,2,No,Travel_Frequently,29,3,1,2,3,13,7,3,2.0,Moderate,0,Low,36.17152614957746,2
28,0,Research & Development,Laboratory Technician,1,No,Travel_Rarely,15,3,1,4,2,4,2,2,2.75,Moderate,1,Medium,13.93370341761296,1
34,0,Research & Development,Healthcare Representative,2,No,Travel_Frequently,3,4,1,3,2,6,2,0,2.75,Moderate,1,Medium,13.93370341761296,2
37,0,Sales,Sales Executive,2,Yes,Travel_Rarely,10,4,4,3,3,1,0,0,3.25,High,1,Medium,61.50998205402495,2
25,1,Research & Development,Laboratory Technician,1,Yes,Travel_Rarely,4,4,4,2,4,7,7,5,3.25,High,1,Medium,33.33333333333334,2
26,1,Research & Development,Laboratory Technician,1,No,Travel_Rarely,21,3,1,3,2,1,1,0,2.5,Moderate,1,Medium,36.17152614957746,1
